docId,docLabel,docTitle,docType,href,publicationDate,publisher,status.active,authors,status.stabilized,status.superseded,status.supersededBy,status.amended,status.amendedBy,group,keywords,references.normative,status.draft,status.unknown,details,status.withdrawn,status.supersededDate,status.statusNote,repo,doi,relatedDocs,workInfo.review,status.reaffirmDate,status.reaffirmed,docNumber,references.bibliographic,docPart,status.withdrawnDate,workInfo.project,status.publicCd,docElement,status.amendedDate,status.stabilizedDate,xmlNamespace
SMPTE.ST429-3.2007,SMPTE ST 429-3:2007,D-Cinema Packaging - Sound and Picture Track File,Standard,https://doi.org/10.5594/SMPTE.ST429-3.2007,2007-08-14T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Image"",""Sound"",""MXF Application"",""JPEG2000""]","[""SMPTE.ST330.2004"",""SMPTE.ST377.2004"",""SMPTE.ST390.2004"",""SMPTE.RP224v12.2012"",""rfc2046""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-3,10.5594/SMPTE.ST429-3.2007,"[""iso26429-3-2008""]",null,2018-03-15T07:00:00.000Z,true,429,"[""SMPTE.ST336.2007"",""SMPTE.EG41.2004"",""SMPTE.EG42.2004"",""rfc4539""]",3,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-4.2006,SMPTE ST 429-4:2006,D-Cinema Packaging - MXF JPEG 2000 Application,Standard,https://doi.org/10.5594/SMPTE.ST429-4.2006,2006-10-03T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST429-4.2020""]",undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Image"",""MXF Application"",""JPEG2000""]","[""SMPTE.ST377.2004"",""SMPTE.ST422.2006"",""SMPTE.ST428-1.2006"",""SMPTE.ST429-3.2006"",""iso15444-1-2004"",""iso15444-1-2004-amd1-2006""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.ST429-4.2006,"[""iso26429-4-2008""]",null,2018-03-15T07:00:00.000Z,true,429,undefined,4,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-4.2020,SMPTE ST 429-4:2020,D-Cinema Packaging - MXF JPEG 2000 Application,Standard,https://doi.org/10.5594/SMPTE.ST429-4.2020,2020-03-23T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Image"",""MXF Application"",""JPEG2000""]","[""SMPTE.ST377.2004"",""SMPTE.ST422.2006"",""SMPTE.ST428-1.2019"",""SMPTE.ST429-3.2007"",""iso15444-1-2016""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-4,10.5594/SMPTE.ST429-4.2020,undefined,null,undefined,undefined,429,"[""SMPTE.ST298.2009"",""SMPTE.ST422.2006"",""SMPTE.ST429-7.2006"",""SMPTE.ST429-8.2007"",""SMPTE.RP224v12.2012"",""iso646-1991""]",4,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-5.2009,SMPTE ST 429-5:2009,D-Cinema Packaging — Timed Text Track File,Standard,https://doi.org/10.5594/SMPTE.ST429-5.2009,2009-03-09T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST429-5.2017""]",undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Subtitles"",""Captions"",""Accessibility"",""MXF Application""]",null,undefined,undefined,undefined,undefined,2017-12-27T08:00:00.000Z,undefined,undefined,10.5594/SMPTE.ST429-5.2009,undefined,null,undefined,undefined,429,null,5,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-5.2017,SMPTE ST 429-5:2017,D-Cinema Packaging — Timed Text Track File,Standard,https://doi.org/10.5594/SMPTE.ST429-5.2017,2017-12-27T08:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Subtitles"",""Captions"",""Accessibility"",""MXF Application""]","[""SMPTE.ST377.2004"",""SMPTE.ST377-1.2011Am1.2012"",""SMPTE.ST379.2004"",""SMPTE.ST379-1.2009"",""SMPTE.ST379-2.2010"",""SMPTE.ST410.2008"",""SMPTE.ST429-3.2007"",""SMPTE.ST429-6.2006"",""rfc2045"",""rfc2396"",""rfc4122"",""iso10646-2014""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-5,10.5594/SMPTE.ST429-5.2017,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""update at 5 year"",""reviewPeriod"":""1 Year"",""reviewRec"":""Reaffirm""}]",2019-11-13T08:00:00.000Z,true,429,"[""SMPTE.ST336.2007"",""SMPTE.ST428-7.2014"",""SMPTE.RP210.10.2007"",""SMPTE.RP224v12.2012""]",5,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-6.2006,SMPTE ST 429-6:2006,D-Cinema Packaging - MXF Track File Essence Encryption,Standard,https://doi.org/10.5594/SMPTE.ST429-6.2006,2006-10-03T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,true,"[""SMPTE.ST429-6.2006Am1.2018""]",smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Security"",""MXF Application""]","[""SMPTE.ST336.2001"",""SMPTE.ST377.2004"",""SMPTE.ST429-3.2006"",""rfc2898"",""rfc2104"",""nist-sp-800-38a"",""fips-197"",""fips-186-2-cn1""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-6,10.5594/SMPTE.ST429-6.2006,"[""iso26429-6-2008""]",null,undefined,undefined,429,"[""SMPTE.ST298.1997"",""SMPTE.ST390.2004"",""SMPTE.RP205.2000"",""SMPTE.RP210.10.2007"",""SMPTE.RP224v12.2012"",""SMPTE.EG41.2004"",""SMPTE.EG42.2004"",""iso14496-10-2005"",""ac-2e-1996""]",6,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-6.2006Am1.2018,SMPTE ST 429-6:2006 Am1:2018,D-Cinema Packaging – MXF Track File Essence Encryption,Standard,https://doi.org/10.5594/SMPTE.ST429-6.2006Am1.2018,2018-02-16T08:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Security"",""MXF Application""]","[""SMPTE.ST336.2001"",""SMPTE.ST377.2004"",""SMPTE.ST377-1.2011Am1.2012"",""rfc2898"",""rfc2104"",""nist-sp-800-38a"",""fips-197"",""fips-186-2-cn1""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.ST429-6.2006Am1.2018,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""Update at 5 year"",""reviewPeriod"":""1 Year"",""reviewRec"":""Reaffirm""}]",2019-11-13T08:00:00.000Z,true,429,"[""SMPTE.ST298.1997"",""SMPTE.ST390.2004"",""SMPTE.RP205.2000"",""SMPTE.RP210.10.2007"",""SMPTE.RP224v12.2012"",""SMPTE.EG41.2004"",""SMPTE.EG42.2004"",""iso14496-10-2005"",""ac-2e-1996"",""SMPTE.ST2067-5.2013"",""SMPTE.ST379.2004"",""SMPTE.ST379-1.2009""]",6,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-7.2006,SMPTE ST 429-7:2006,D-Cinema Packaging - Composition Playlist,Standard,https://doi.org/10.5594/SMPTE.ST429-7.2006,2006-10-03T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core""]","[""xml-20040204"",""xmlschema-1-20041028"",""xmlschema-2-20041028"",""xmldsig-core-20020212"",""rfc2045"",""rfc2046"",""rfc2396"",""rfc3174"",""rfc2141"",""rfc4051"",""rfc4122""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-7,10.5594/SMPTE.ST429-7.2006,"[""iso26429_7_2008""]","[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""Schema, wrap all docs that reference this"",""reviewPeriod"":""5 Year"",""reviewRec"":""Revise""}]",2012-02-24T08:00:00.000Z,true,429,"[""rfc1738"",""rddl-2002"",""xml-names-20060816"",""qaframe-spec-20041122"",""xmlschema-0-20041028""]",7,undefined,undefined,undefined,undefined,undefined,undefined,"[""https://www.smpte-ra.org/schemas/429-7/2006/CPL""]"
SMPTE.ST429-8.2007,SMPTE ST 429-8:2007,D-Cinema Packaging —Packing List,Standard,https://doi.org/10.5594/SMPTE.ST429-8.2007,2007-06-25T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core""]","[""xml-20040204"",""xmlschema-1-20041028"",""xmlschema-2-20041028"",""xmldsig-core-20020212"",""rfc3174"",""rfc2045"",""rfc2046"",""rfc2396"",""rfc4122"",""rfc4051""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-8,10.5594/SMPTE.ST429-8.2007,"[""iso26429-8-2009""]","[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""35PM liaison, check refs"",""reviewPeriod"":""5 Year"",""reviewRec"":""Revise""}]",undefined,undefined,429,"[""rddl-2002"",""xml-names-20060816"",""qaframe-spec-20041122"",""xmlschema-0-20041028"",""iana-mt"",""SMPTE.ST429-3.2006"",""SMPTE.ST429-7.2006""]",8,undefined,undefined,undefined,undefined,undefined,undefined,"[""http://www.smpte-ra.org/schemas/429-8/2007/PKL""]"
SMPTE.ST429-9.2007,SMPTE ST 429-9:2007,D-Cinema Packaging —Asset Mapping and File Segmentation,Standard,https://doi.org/10.5594/SMPTE.ST429-9.2007,2007-06-25T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST429-9.2014""]",true,"[""SMPTE.ST429-9.2007Am1.2010""]",smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Distribution""]",null,undefined,undefined,"Amended, Superseded",undefined,2014-11-24T08:00:00.000Z,undefined,undefined,10.5594/SMPTE.ST429-9.2007,"[""iso26429-9-2009""]",null,undefined,undefined,429,null,9,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-9.2007Am1.2010,SMPTE ST 429-9:2007 Am1:2010,D-Cinema Packaging —Asset Mapping andFile Segmentation — Amendment 1,Standard,https://doi.org/10.5594/SMPTE.ST429-9.2007Am1.2010,2010-03-21T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST429-9.2014""]",undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Distribution""]",null,undefined,undefined,undefined,undefined,2014-11-24T08:00:00.000Z,undefined,undefined,10.5594/SMPTE.ST429-9.2007Am1.2010,undefined,null,undefined,undefined,429,null,9,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST429-9.2014,SMPTE ST 429-9:2014,D-Cinema Packaging — Asset Mapping and File Segmentation,Standard,https://doi.org/10.5594/SMPTE.ST429-9.2014,2014-12-29T08:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Packaging"",""DCP Core"",""Distribution""]","[""SMPTE.ST429-8.2007"",""rfc3986"",""rfc4122"",""xml-20040204"",""xmlschema-1-20041028"",""xmlschema-2-20041028"",""xml-names-20091208""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st429-9,10.5594/SMPTE.ST429-9.2014,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""otherWork"":""ISO TC36, Resolution 5 (Los Angeles, CA):2019, Request for SMPTE Fast Tracks"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""References"",""reviewPeriod"":""5 Year"",""reviewRec"":""Revise""}]",undefined,undefined,429,undefined,9,undefined,undefined,undefined,undefined,undefined,undefined,"[""https://www.smpte-ra.org/schemas/429-9/2007/AM""]"
SMPTE.ST430-1.2006,SMPTE ST 430-1:2006,D-Cinema Operations - Key Delivery Message,Standard,https://doi.org/10.5594/SMPTE.ST430-1.2006,2006-10-03T07:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST430-1.2017""]",true,"[""SMPTE.ST430-1.2006Am1.2009""]",smpte-21dc-tc,"[""DCinema"",""Operations"",""Security"",""KDM""]",null,undefined,undefined,"Amended, Superseded",undefined,2017-01-12T08:00:00.000Z,undefined,undefined,10.5594/SMPTE.ST430-1.2006,"[""iso26430-1-2008""]",null,undefined,undefined,430,null,1,undefined,null,undefined,undefined,undefined,undefined,"[""http://www.smpte-ra.org/schemas/430-1/2006/KDM""]"
SMPTE.ST430-1.2006Am1.2009,SMPTE ST 430-1:2006 Am1:2009,D-Cinema Operations —Key Delivery Message —Amendment 1,Standard,https://doi.org/10.5594/SMPTE.ST430-1.2006Am1.2009,2009-01-09T08:00:00.000Z,SMPTE,false,undefined,undefined,true,"[""SMPTE.ST430-1.2017""]",undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations"",""Security"",""KDM""]",null,undefined,undefined,undefined,undefined,2017-01-12T08:00:00.000Z,undefined,undefined,10.5594/SMPTE.ST430-1.2006Am1.2009,undefined,null,undefined,undefined,430,null,1,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-1.2017,SMPTE ST 430-1:2017,D-Cinema Operations - Key Delivery Message,Standard,https://doi.org/10.5594/SMPTE.ST430-1.2017,2017-02-02T08:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,true,"[""SMPTE.ST430-1.2017Am1.2019""]",smpte-21dc-tc,"[""DCinema"",""Operations"",""Security"",""KDM""]","[""SMPTE.ST429-6.2006"",""SMPTE.ST430-2.2017"",""SMPTE.ST430-3.2012"",""rfc2253"",""rfc3339"",""rfc4122""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-1,10.5594/SMPTE.ST430-1.2017,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""Merge with IA amend, ISO TC36, Resolution 5 (Los Angeles, CA):2019, Request for SMPTE Fast Tracks"",""reviewPeriod"":""1 Year"",""reviewRec"":""Revise""}]",undefined,undefined,430,"[""asn1"",""SMPTE.ST429-7.2006"",""rfc1521"",""pc-2003"",""fips-140-2-v2"",""x509-sg"",""rfc2401"",""nist-kmgd-20020603"",""isbn-0201615983"",""rfc2459"",""rfc2693"",""ac-2e-1996"",""rfc2246"",""x509-199706e"",""xkms2-20030418"",""iso3166-1993e"",""SMPTE.ST429-14.2014""]",1,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-1.2017Am1.2019,SMPTE ST 430-1:2017 Am 1:2019,D-Cinema Operations – Key Delivery Message,Standard,https://doi.org/10.5594/SMPTE.ST430-1.2017Am1.2019,2019-08-16T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations"",""Security"",""KDM""]","[""SMPTE.ST429-6.2006"",""SMPTE.ST430-2.2017"",""SMPTE.ST430-3.2012"",""rfc2253"",""rfc3339"",""rfc4122""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-1,10.5594/SMPTE.ST430-1.2017Am1.2019,undefined,null,undefined,undefined,430,"[""asn1"",""SMPTE.ST429-7.2006"",""rfc1521"",""pc-2003"",""fips-140-2-v2"",""x509-sg"",""rfc2401"",""nist-kmgd-20020603"",""isbn-0201615983"",""rfc2459"",""rfc2693"",""ac-2e-1996"",""rfc2246"",""x509-199706e"",""xkms2-20030418"",""iso3166-1993e"",""SMPTE.ST429-14.2014"",""SMPTE.ST430-12.2014""]",1,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-10.2010,SMPTE ST 430-10:2010,D-Cinema Operations – Auxiliary Content Synchronization Protocol,Standard,https://doi.org/10.5594/SMPTE.ST430-10.2010,2010-11-09T08:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""SMPTE.ST336.2007"",""iana-pn"",""SMPTE.ST429-7.2006"",""SMPTE.ST430-11.2010""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-10,10.5594/SMPTE.ST430-10.2010,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""Remove master/slave terms in section section 6.1"",""reviewPeriod"":""5 Year"",""reviewRec"":""Revise""}]",undefined,undefined,430,undefined,10,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-11.2010,SMPTE ST 430-11:2010,D-Cinema Operations – Auxiliary Resource Presentation List,Standard,https://doi.org/10.5594/SMPTE.ST430-11.2010,2010-11-09T08:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""xml-20040204"",""xmlschema-1-20041028"",""xmlschema-2-20041028"",""rfc1738"",""rfc2396"",""rfc4122"",""SMPTE.ST429-7.2006""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-11,10.5594/SMPTE.ST430-11.2010,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""References and prose update"",""reviewPeriod"":""5 Year"",""reviewRec"":""Revise""}]",undefined,undefined,430,"[""SMPTE.ST430-10.2010""]",11,undefined,undefined,undefined,undefined,undefined,undefined,"[""http://www.smpte-ra.org/schemas/430-11/2010/RPL""]"
SMPTE.ST430-12.2014,SMPTE ST 430-12:2014,D-Cinema Operations — FSK Synchronization Signal,Standard,https://doi.org/10.5594/SMPTE.ST430-12.2014,2014-05-10T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,true,"[""SMPTE.ST430-12.2014Am1.2019""]",smpte-21dc-tc,"[""DCinema"",""Operations""]","[""SMPTE.ST429-3.2007""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-12,10.5594/SMPTE.ST430-12.2014,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""Amendment just published"",""reviewPeriod"":""5 Year"",""reviewRec"":""Reaffirm""}]",2019-11-13T08:00:00.000Z,true,430,undefined,12,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-12.2014Am1.2019,SMPTE ST 430-12:2014 Am1:2019,D-Cinema Operations – FSK Synchronization Signal,Standard,https://doi.org/10.5594/SMPTE.ST430-12.2014Am1.2019,2019-06-25T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""SMPTE.ST429-3.2007"",""SMPTE.ST400.2012""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-12,10.5594/SMPTE.ST430-12.2014Am1.2019,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2020-03-12T07:00:00.000Z"",""reviewNotes"":""ISO TC36, Resolution 5 (Los Angeles, CA):2019, Request for SMPTE Fast Tracks"",""reviewPeriod"":""1 Year"",""reviewRec"":""Reaffirm""}]",2020-06-03T07:00:00.000Z,true,430,"[""SMPTE.ST377-4.2012"",""SMPTE.ST429-16.2014""]",12,undefined,undefined,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-14.2015,SMPTE ST 430-14:2015,D-Cinema Operations - Digital Sync Signal and Aux Data Transfer Protocol,Standard,https://doi.org/10.5594/SMPTE.ST430-14.2015,2015-10-08T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""SMPTE.ST298.2009"",""SMPTE.ST336.2007"",""SMPTE.ST377.2004"",""SMPTE.ST379.2004"",""SMPTE.ST429-2.2013"",""SMPTE.ST429-6.2006"",""SMPTE.ST429-14.2014"",""SMPTE.ST430-10.2010"",""aes3-2009"",""rfc2616"",""rfc2818"",""rfc3986"",""rfc6597"",""rfc2234"",""rfc4122"",""rfc2046""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,10.5594/SMPTE.ST430-14.2015,undefined,null,undefined,undefined,430,undefined,14,undefined,null,undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-14.2022,SMPTE ST 430-14:2022,D-Cinema Operations - Digital Sync Signal and Aux Data Transfer Protocol,Standard,https://doi.org/10.5594/SMPTE.ST430-14.2022,2022-05-22T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""SMPTE.ST298.2009"",""SMPTE.ST336.2007"",""SMPTE.ST377.2004"",""SMPTE.ST379.2004"",""SMPTE.ST429-2.2013"",""SMPTE.ST429-6.2006Am1.2018"",""SMPTE.ST429-14.2014"",""SMPTE.ST429-18.2019"",""SMPTE.ST430-10.2010"",""aes3-2009"",""rfc2616"",""rfc2818"",""rfc3986"",""rfc6597"",""rfc2234"",""rfc4122"",""rfc2046""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-14,10.5594/SMPTE.ST430-14.2022,undefined,undefined,undefined,undefined,430,undefined,14,undefined,"[{""projectId"":""st430-14-2015-rev-001""}]",undefined,undefined,undefined,undefined,undefined
SMPTE.ST430-15.2017,SMPTE ST 430-15:2017,D-Cinema Operations – Facility List Message Exchange Protocol,Standard,https://doi.org/10.5594/SMPTE.ST430-15.2017,2017-08-23T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""rfc3986"",""rfc2617"",""rfc5246"",""rfc7230"",""rfc7231"",""rfc7232"",""rfc7234"",""SMPTE.ST430-16.2017"",""xlink11-20100506""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-15,10.5594/SMPTE.ST430-15.2017,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewDate"":""2019-10-18T07:00:00.000Z"",""reviewNotes"":""References, wait for 430-16"",""reviewPeriod"":""1 Year"",""reviewRec"":""Revise""}]",undefined,undefined,430,"[""rtf-asd-nbsa-2000"",""SMPTE.ST429-2.2013"",""SMPTE.ST430-1.2017"",""tlpcs""]",15,undefined,undefined,undefined,undefined,undefined,undefined,"[""http://www.smpte-ra.org/ns/430-15/2017/SiteList""]"
SMPTE.ST430-16.2017,SMPTE ST 430-16:2017,D-Cinema Operations – Extended Facility List Message,Standard,https://doi.org/10.5594/SMPTE.ST430-16.2017,2017-08-23T07:00:00.000Z,SMPTE,true,undefined,undefined,undefined,undefined,undefined,undefined,smpte-21dc-tc,"[""DCinema"",""Operations""]","[""iana-stz-dst"",""SMPTE.ST430-1.2006Am1.2009"",""SMPTE.ST430-2.2006"",""SMPTE.ST428-12.2013"",""re123-200102"",""xmlschema-1-20041028"",""xml-20040204"",""rfc5322"",""xmldsig-core-20020212""]",undefined,undefined,undefined,undefined,undefined,undefined,https://github.com/SMPTE/st430-16,10.5594/SMPTE.ST430-16.2017,undefined,"[{""assignedGroup"":""smpte-21dc-tcdg-docmx"",""recApproved"":true,""reviewNotes"":""Example texts / schema - to look into notes, ask Mark Walker from Cinecert"",""reviewPeriod"":""1 Year"",""reviewRec"":""Revise""}]",undefined,undefined,430,"[""isdcf-d08"",""SMPTE.ST430-7.2008""]",16,undefined,undefined,undefined,undefined,undefined,undefined,"[""http://www.smpte-ra.org/ns/430-16/2017/FLM""]"
